ground_truth,FileName,SPLIT,SSL_SPLIT
65,10026_GoldieHawn_65_f.jpg,TRAIN,EXCLUDE
42,10737_MerylStreep_42_f.jpg,TRAIN,EXCLUDE
46,9435_EdwardGRobinson_46_m.jpg,VAL,EXCLUDE
48,4045_CharlieSheen_48_m.jpg,TEST,EXCLUDE
51,11202_MonicaVitti_51_f.jpg,TRAIN,EXCLUDE
48,5189_CharlesGrodin_48_m.jpg,TEST,EXCLUDE
14,12786_MargaretOBrien_14_f.jpg,VAL,EXCLUDE
78,6948_BorisKarloff_78_m.jpg,VAL,EXCLUDE
33,2509_DonJohnson_33_m.jpg,TRAIN,EXCLUDE
33,7065_FessParker_33_m.jpg,TRAIN,EXCLUDE
49,10357_AnitaEkberg_49_f.jpg,TRAIN,EXCLUDE
29,10074_JaneBirkin_29_f.jpg,TRAIN,EXCLUDE
58,7556_RobertMorley_58_m.jpg,TRAIN,EXCLUDE
35,6497_JohnnyCash_35_m.jpg,TRAIN,EXCLUDE
18,5725_TommyLeeJones_18_m.jpg,TRAIN,LABELED
58,8109_Konstantaras_58_m.jpg,TRAIN,EXCLUDE
27,173_JhonLenon_27_m.jpg,TRAIN,EXCLUDE
26,11506_JulieChristie_26_f.jpg,TEST,EXCLUDE
34,5368_JohnMalkovich_34_m.jpg,TRAIN,EXCLUDE
59,1452_RabindranathTagore_59_m.jpg,TEST,EXCLUDE
27,11429_CyndiLauper_27_f.jpg,TRAIN,EXCLUDE
28,15631_KatharineRoss_28_f.jpg,VAL,EXCLUDE
74,8088_JohnForsythe_74_m.jpg,TEST,EXCLUDE
57,3586_MichaelYork_57_m.jpg,TRAIN,EXCLUDE
28,12090_EvaMarieSaint_28_f.jpg,TRAIN,EXCLUDE
34,13302_SigourneyWeaver_34_f.jpg,TRAIN,EXCLUDE
73,1130_FaradayMichael_73_m.jpg,TRAIN,EXCLUDE
40,2465_ClaudeRich_40_m.jpg,TRAIN,EXCLUDE
59,14168_EstherWilliams_59_f.jpg,TRAIN,EXCLUDE
26,15380_JanePowell_26_f.jpg,TRAIN,EXCLUDE
62,8576_CliffRobertson_62_m.jpg,TRAIN,EXCLUDE
29,12556_AlikiBoug_29_f.jpg,TEST,EXCLUDE
31,15587_KateOMara_31_f.jpg,TRAIN,EXCLUDE
47,2966_tomselleck_47_m.jpg,TRAIN,EXCLUDE
52,8329_RichardCrenna_52_m.jpg,TRAIN,EXCLUDE
36,2577_GeneWilder_36_m.jpg,TRAIN,EXCLUDE
49,10489_DianneWiest_49_f.jpg,TRAIN,EXCLUDE
61,10497_DianneWiest_61_f.jpg,TRAIN,EXCLUDE
55,11799_ValerieHarper_55_f.jpg,TRAIN,EXCLUDE
74,1146_GalileoGalilei_74_m.jpg,TEST,EXCLUDE
73,3972_BrianDennehy_73_m.jpg,TEST,EXCLUDE
49,7833_AnthonyQuayle_49_m.jpg,TRAIN,EXCLUDE
69,4335_MichaelPalin_69_m.jpg,VAL,EXCLUDE
75,471_ConradHilton_75_m.jpg,TRAIN,EXCLUDE
49,13501_GladysCooper_49_f.jpg,TRAIN,EXCLUDE
47,1816_TomHulce_47_m.jpg,TRAIN,EXCLUDE
58,13530_HelenHayes_58_f.jpg,TRAIN,EXCLUDE
44,9962_ElkeSommer_44_f.jpg,TRAIN,EXCLUDE
35,15439_JanetEllis_35_f.jpg,TRAIN,EXCLUDE
42,15262_DyanCannon_42_f.jpg,TRAIN,LABELED
43,4859_RogerMoore_43_m.jpg,VAL,EXCLUDE
25,12705_JanetLeigh_25_f.jpg,TRAIN,EXCLUDE
35,8667_JohnCassavetes_35_m.jpg,TRAIN,EXCLUDE
62,10821_PeggyLipton_62_f.jpg,TRAIN,EXCLUDE
31,9047_JeanClaudeVanDamme_31_m.jpg,TRAIN,EXCLUDE
28,185_JhonLenon_28_m.jpg,TRAIN,EXCLUDE
40,3527_MartinSheen_40_m.jpg,TEST,EXCLUDE
60,767_WEBDuBois_60_m.jpg,TEST,EXCLUDE
35,6377_JamesCagney_35_m.jpg,TRAIN,EXCLUDE
24,11654_MireilleDarc_24_f.jpg,VAL,EXCLUDE
56,16004_NeildeGrasseTyson _56_m.jpg,TRAIN,EXCLUDE
31,13149_JaneWyman_31_f.jpg,TRAIN,LABELED
39,9319_GeorgeMontgomery_39_m.jpg,VAL,EXCLUDE
46,13360_BetteDavis_46_f.jpg,TRAIN,EXCLUDE
46,12205_ImeldaStaunton_46_f.jpg,VAL,EXCLUDE
25,1512_YannisRitsos_25_m.jpg,TRAIN,EXCLUDE
48,14844_SimoneSignoret_48_f.jpg,TRAIN,EXCLUDE
63,3934_TommySands_63_m.jpg,TRAIN,EXCLUDE
24,12412_AngieDickinson_24_f.jpg,VAL,EXCLUDE
66,13860_AnneBancroft_66_f.jpg,TRAIN,EXCLUDE
42,4678_JohnTravolta_42_m.jpg,TRAIN,EXCLUDE
27,9085_LawrenceTierney_27_m.jpg,TRAIN,EXCLUDE
35,15495_JeanetteMacDonald_35_f.jpg,TRAIN,EXCLUDE
57,5102_AnthonyHopkins_57_m.jpg,TRAIN,EXCLUDE
26,1656_BobDylan_26_m.jpg,VAL,EXCLUDE
24,116_MickJagger_24_m.jpg,TRAIN,EXCLUDE
48,7353_LouisJourdan_48_m.jpg,TRAIN,EXCLUDE
38,14514_AudreyHepburn_38_f.jpg,TRAIN,EXCLUDE
45,1780_TomHanks_45_m.jpg,TRAIN,EXCLUDE
32,887_AndreasPapantreou_32_m.jpg,TRAIN,EXCLUDE
67,9604_MarcelloMastroianni_67_m.jpg,TRAIN,EXCLUDE
81,5945_JackLarson_81_m.jpg,TEST,EXCLUDE
34,11121_JuneLockhart_34_f.jpg,TRAIN,EXCLUDE
32,1112_GregorMendel_32_m.jpg,TRAIN,EXCLUDE
67,5310_JackLemon_67_m.jpg,VAL,EXCLUDE
45,8519_CharlesBronson_45_m.jpg,TRAIN,EXCLUDE
57,3821_StacyKeach_57_m.jpg,TRAIN,EXCLUDE
23,10724_MaggieSmith_23_f.jpg,TEST,EXCLUDE
42,15482_JeanetteMacDonald_42_f.jpg,TRAIN,EXCLUDE
36,9052_JeanClaudeVanDamme_36_m.jpg,VAL,EXCLUDE
33,672_TonyBlair_33_m.jpg,TRAIN,EXCLUDE
41,5738_TommyLeeJones_41_m.jpg,TRAIN,EXCLUDE
90,16250_NelsonMandela_90_m.jpg,TRAIN,LABELED
36,7346_LouisJourdan_36_m.jpg,TRAIN,EXCLUDE
27,15942_MartinLutherKing_27_m.jpg,TRAIN,EXCLUDE
27,1513_YannisRitsos_27_m.jpg,TRAIN,EXCLUDE
15,15214_DebraPaget_15_f.jpg,TEST,EXCLUDE
21,11623_MaureenOHara_21_f.jpg,VAL,EXCLUDE
55,5137_ArmandAssante_55_m.jpg,TRAIN,EXCLUDE
44,14904_KatharineHepburn_44_f.jpg,TRAIN,EXCLUDE
53,6419_JamesCoburn_53_m.jpg,TRAIN,EXCLUDE
40,14936_MerkouriMelina_40_f.jpg,TEST,EXCLUDE
47,9835_JudyDavis_47_f.jpg,TRAIN,EXCLUDE
34,9221_RobertMitchum_34_m.jpg,TRAIN,EXCLUDE
33,124_MickJagger_33_m.jpg,TRAIN,EXCLUDE
37,13697_NormaShearer_37_f.jpg,TRAIN,EXCLUDE
77,9560_RicardoMontalbаn_77_m.jpg,TRAIN,EXCLUDE
39,1699_EdHarris_39_m.jpg,TRAIN,LABELED
47,9075_JeanClaudeVanDamme_47_m.jpg,TRAIN,EXCLUDE
89,11148_JuneLockhart_89_f.jpg,TRAIN,EXCLUDE
77,13581_IreneDunne_77_f.jpg,TRAIN,EXCLUDE
30,9864_KimNovak_30_f.jpg,TRAIN,EXCLUDE
54,16127_SamuelJacksonn_54_m.jpg,TEST,EXCLUDE
46,9063_JeanClaudeVanDamme_46_m.jpg,TRAIN,EXCLUDE
70,8163_LorneGreene_70_m.jpg,TRAIN,EXCLUDE
66,3279_IanMcKellen_66_m.jpg,TRAIN,EXCLUDE
45,2645_JeremyKemp_45_m.jpg,TRAIN,EXCLUDE
54,10235_KathyBates_54_f.jpg,TRAIN,EXCLUDE
33,2609_JamesWoods_33_m.jpg,TRAIN,EXCLUDE
32,4884_RomanPolanski_32_m.jpg,TRAIN,EXCLUDE
42,5057_AnthonyAndrews_42_m.jpg,TRAIN,EXCLUDE
59,13739_PatriciaNeal_59_f.jpg,TRAIN,EXCLUDE
71,4837_RobertRedford_71_m.jpg,TRAIN,EXCLUDE
28,11596_MargeChampion_28_f.jpg,TRAIN,EXCLUDE
29,1261_AlexanderGrahamBell_29_m.jpg,TRAIN,EXCLUDE
34,4824_RobertRedford_34_m.jpg,TRAIN,EXCLUDE
36,14102_RomySchneider_36_f.jpg,TRAIN,LABELED
75,9098_LawrenceTierney_75_m.jpg,VAL,EXCLUDE
70,3969_BrianDennehy_70_m.jpg,TRAIN,EXCLUDE
61,10524_FayeDunaway_61_f.jpg,TRAIN,EXCLUDE
41,271_PabloPicasso_41_m.jpg,TRAIN,LABELED
27,8467_WilliamHolden_27_m.jpg,TRAIN,EXCLUDE
63,119_MickJagger_63_m.jpg,TRAIN,EXCLUDE
35,9721_DorisDay_35_f.jpg,TRAIN,EXCLUDE
30,9950_ElkeSommer_30_f.jpg,TRAIN,EXCLUDE
51,11744_SusanSarandon_51_f.jpg,TRAIN,EXCLUDE
32,512_AlKapone_32_m.jpg,TRAIN,EXCLUDE
55,9235_RobertMitchum_55_m.jpg,TRAIN,LABELED
32,15119_CatherineSchell_32_f.jpg,TRAIN,EXCLUDE
32,11251_ShirleyJones_32_f.jpg,TRAIN,EXCLUDE
61,6215_DickieMoore_61_m.jpg,TRAIN,EXCLUDE
67,4334_MichaelPalin_67_m.jpg,TRAIN,EXCLUDE
73,368_DavidSarnoff_73_m.jpg,TEST,EXCLUDE
51,12773_KathleenTurner_51_f.jpg,TRAIN,EXCLUDE
40,7474_PeterMarkRichman_40_m.jpg,TRAIN,EXCLUDE
20,7785_AndyGriffith_20_m.jpg,TRAIN,EXCLUDE
31,1804_TomHulce_31_m.jpg,TRAIN,EXCLUDE
67,11759_SusanSarandon_67_f.jpg,TEST,EXCLUDE
23,1529_Bono_23_m.jpg,TRAIN,EXCLUDE
47,12863_MylКneDemongeot_47_f.jpg,TRAIN,EXCLUDE
59,12915_BarbraStreisand_59_f.jpg,VAL,EXCLUDE
18,15919_VeronicaLake_18_f.jpg,TRAIN,EXCLUDE
17,9107_MarlonBrando_17_m.jpg,VAL,EXCLUDE
32,3300_JackColeman_32_m.jpg,TRAIN,EXCLUDE
25,1869_AlanYoung_25_m.jpg,VAL,EXCLUDE
46,2758_LiamNeeson_46_m.jpg,TRAIN,EXCLUDE
46,99_PaulAnka_46_m.jpg,TRAIN,EXCLUDE
63,2942_ScottGlenn_63_m.jpg,TRAIN,EXCLUDE
33,13883_AnnieGirardot_33_f.jpg,VAL,EXCLUDE
41,8392_SpencerTracy_41_m.jpg,TRAIN,EXCLUDE
39,4272_KevinCostner_39_m.jpg,TRAIN,EXCLUDE
47,12800_MargaretOBrien_47_f.jpg,TRAIN,LABELED
76,6018_JohnHuston_76_m.jpg,TEST,EXCLUDE
35,2676_JohnCleese_35_m.jpg,VAL,EXCLUDE
66,11294_SophiaLoren_66_f.jpg,TRAIN,EXCLUDE
78,16300_Carroll_78_f.jpg,TRAIN,EXCLUDE
73,4630_JamesGarner_73_m.jpg,TEST,EXCLUDE
59,7045_DavidNiven_59_m.jpg,TRAIN,EXCLUDE
22,6180_DenzelWashington_22_m.jpg,VAL,EXCLUDE
43,12887_RuthGordon_43_f.jpg,TRAIN,EXCLUDE
43,1777_TomHanks_43_m.jpg,TRAIN,EXCLUDE
48,5099_AnthonyHopkins_48_m.jpg,TRAIN,EXCLUDE
73,13235_RoyScheider_73_f.jpg,TEST,EXCLUDE
29,9916_AliMacGraw_29_f.jpg,TRAIN,EXCLUDE
50,4699_JohnTravolta_50_m.jpg,TRAIN,EXCLUDE
28,4821_RobertRedford_28_m.jpg,TRAIN,EXCLUDE
59,12476_AnnaMassey_59_f.jpg,TEST,EXCLUDE
42,7350_LouisJourdan_42_m.jpg,TRAIN,EXCLUDE
37,12762_KathleenTurner_37_f.jpg,TRAIN,EXCLUDE
41,14876_BernadetteLafont_41_f.jpg,TRAIN,EXCLUDE
54,3094_BruceWillis_54_m.jpg,TRAIN,EXCLUDE
56,8485_WilliamHolden_56_m.jpg,TRAIN,EXCLUDE
77,7560_RobertMorley_77_m.jpg,TRAIN,EXCLUDE
22,12808_MaryTylerMoore_22_f.jpg,TRAIN,EXCLUDE
58,12406_UrsulaAndress_58_f.jpg,TRAIN,EXCLUDE
36,10383_AnnMargret_36_f.jpg,TRAIN,EXCLUDE
39,9654_BoDerek_39_f.jpg,TRAIN,EXCLUDE
27,4694_JohnTravolta_27_m.jpg,VAL,EXCLUDE
55,3244_GeneHackman_55_m.jpg,TRAIN,EXCLUDE
50,1349_Soljenitsyne_50_m.jpg,TRAIN,EXCLUDE
55,11043_EmmaThompson_55_f.jpg,TRAIN,EXCLUDE
86,8939_ErnestBorgnine_86_m.jpg,TRAIN,EXCLUDE
17,1441_FriedrichNietzsche_17_m.jpg,TEST,EXCLUDE
79,1892_AlanYoung_79_m.jpg,TRAIN,EXCLUDE
56,4073_ClintWalker_56_m.jpg,TRAIN,LABELED
34,6954_CharlesBoyer_34_m.jpg,TRAIN,EXCLUDE
61,14283_JoanCrawford_61_f.jpg,VAL,EXCLUDE
33,14120_SusannahYork_33_f.jpg,TRAIN,EXCLUDE
56,12524_AnneBaxter_56_f.jpg,TRAIN,EXCLUDE
29,14827_SimoneSignoret_29_f.jpg,TRAIN,EXCLUDE
34,5697_RoyRogers_34_m.jpg,TRAIN,EXCLUDE
67,13053_GeraldineChaplin_67_f.jpg,VAL,EXCLUDE
88,2132_MelBrooks_88_m.jpg,TRAIN,EXCLUDE
55,1272_IlyaPrigogine_55_m.jpg,TRAIN,EXCLUDE
25,16149_SidneyPoitier_25_m.jpg,TRAIN,EXCLUDE
54,4572_Fernandel_54_m.jpg,TRAIN,EXCLUDE
78,6219_DickieMoore_78_m.jpg,TRAIN,EXCLUDE
47,12996_ClaudiaCardinale_47_f.jpg,TRAIN,EXCLUDE
42,15644_KatharineRoss_42_f.jpg,TEST,EXCLUDE
31,10832_RaquelWelch_31_f.jpg,TRAIN,EXCLUDE
25,12341_MyrnaLoy_25_f.jpg,TRAIN,EXCLUDE
63,2212_NickNolte_63_m.jpg,TRAIN,EXCLUDE
55,14404_MaryPickford_55_f.jpg,TRAIN,EXCLUDE
56,10469_BetteMidler_56_f.jpg,TRAIN,EXCLUDE
23,1652_BobDylan_23_m.jpg,TRAIN,EXCLUDE
51,7576_RobertRyan_51_m.jpg,VAL,EXCLUDE
47,13737_PatriciaNeal_47_f.jpg,TRAIN,LABELED
35,5429_KennethBranagh_35_m.jpg,TRAIN,EXCLUDE
35,3600_MikeConnors_35_m.jpg,VAL,EXCLUDE
31,2049_JonVoight_31_m.jpg,TRAIN,EXCLUDE
40,9655_BoDerek_40_f.jpg,TRAIN,EXCLUDE
20,122_MickJagger_20_m.jpg,VAL,EXCLUDE
59,4286_KevinCostner_59_m.jpg,VAL,EXCLUDE
36,6955_CharlesBoyer_36_m.jpg,TRAIN,EXCLUDE
49,4803_PierceBrosnan_49_m.jpg,TRAIN,EXCLUDE
60,328_LarryEllison_60_m.jpg,TEST,EXCLUDE
49,14996_AnnJillian_49_f.jpg,VAL,EXCLUDE
30,194_JhonLenon_30_m.jpg,TRAIN,EXCLUDE
59,4681_JohnTravolta_59_m.jpg,TEST,EXCLUDE
58,8024_HenryFonda_58_m.jpg,TRAIN,EXCLUDE
66,9455_EdwardGRobinson_66_m.jpg,TRAIN,EXCLUDE
52,5783_BenGazzara_52_m.jpg,VAL,EXCLUDE
56,2165_MelGibson_56_m.jpg,TRAIN,EXCLUDE
24,13857_AnneBancroft_24_f.jpg,TRAIN,LABELED
37,11731_SusanSarandon_37_f.jpg,TEST,EXCLUDE
35,12988_ClaudiaCardinale_35_f.jpg,TRAIN,EXCLUDE
35,16470_SerenaWilliams_35_f.jpg,TRAIN,EXCLUDE
35,7132_JeanPaulBelmondo_35_m.jpg,TRAIN,EXCLUDE
54,10228_KathyBates_54_f.jpg,TRAIN,EXCLUDE
45,12314_MelindaDillion_45_f.jpg,TRAIN,EXCLUDE
30,1625_AlPacino_30_m.jpg,TRAIN,EXCLUDE
36,15909_VeraEllen_36_f.jpg,VAL,EXCLUDE
7,9667_MegRyan_7_f.jpg,VAL,EXCLUDE
54,5683_RobertDeNiro_54_m.jpg,TRAIN,EXCLUDE
51,11637_MaureenOHara_51_f.jpg,TRAIN,EXCLUDE
30,5660_RayDanton_30_m.jpg,TRAIN,EXCLUDE
38,4316_MichaelPalin_38_m.jpg,TRAIN,LABELED
43,3083_BruceWillis_43_m.jpg,TRAIN,EXCLUDE
30,1435_FriedrichNietzsche_30_m.jpg,TEST,EXCLUDE
44,12403_UrsulaAndress_44_f.jpg,VAL,EXCLUDE
37,10773_OrnellaMuti_37_f.jpg,TRAIN,EXCLUDE
23,10274_MarietteHartley_23_f.jpg,TRAIN,EXCLUDE
46,3948_BrianDennehy_46_m.jpg,VAL,EXCLUDE
37,13599_JeanPeters_37_f.jpg,TRAIN,EXCLUDE
46,7352_LouisJourdan_46_m.jpg,TRAIN,EXCLUDE
47,9545_RicardoMontalbаn_47_m.jpg,TRAIN,EXCLUDE
34,10730_MerylStreep_34_f.jpg,TRAIN,EXCLUDE
27,13145_JaneWyman_27_f.jpg,TRAIN,EXCLUDE
22,15296_EdwigeFenech_22_f.jpg,TEST,EXCLUDE
48,8681_JohnCassavetes_48_m.jpg,TRAIN,EXCLUDE
58,15271_DyanCannon_58_f.jpg,TRAIN,EXCLUDE
78,11390_ZsaZsaGabor_78_f.jpg,TEST,EXCLUDE
34,15953_MartinLutherKing_34_m.jpg,TRAIN,EXCLUDE
59,5476_MartinScorsese_59_m.jpg,TRAIN,EXCLUDE
41,4064_ClintWalker_41_m.jpg,TRAIN,EXCLUDE
53,6923_BorisKarloff_53_m.jpg,TRAIN,EXCLUDE
65,5107_AnthonyHopkins_65_m.jpg,TRAIN,EXCLUDE
28,1983_JamesCaan_28_m.jpg,TRAIN,EXCLUDE
52,11289_SophiaLoren_52_f.jpg,TRAIN,EXCLUDE
62,10024_GoldieHawn_62_f.jpg,TRAIN,EXCLUDE
61,15834_StefaniePowers_61_f.jpg,TRAIN,EXCLUDE
71,3621_MikeConnors_71_m.jpg,TRAIN,EXCLUDE
27,11333_VirnaLisi_27_f.jpg,TRAIN,EXCLUDE
51,8481_WilliamHolden_51_m.jpg,TRAIN,EXCLUDE
49,708_ElVenizelos_49_m.jpg,TEST,EXCLUDE
38,11858_BarbaraBouchet_38_f.jpg,TRAIN,EXCLUDE
24,11329_VirnaLisi_24_f.jpg,TRAIN,EXCLUDE
39,3941_BrianDennehy_39_m.jpg,TRAIN,EXCLUDE
52,5320_JackLemon_52_m.jpg,TRAIN,EXCLUDE
25,11539_LaurenBacall_25_f.jpg,VAL,EXCLUDE
40,4825_RobertRedford_40_m.jpg,TRAIN,EXCLUDE
50,4594_GordonThomson_50_m.jpg,TRAIN,EXCLUDE
44,912_TheodoreRoosevelt_44_m.jpg,TRAIN,EXCLUDE
30,1115_GregorMendel_30_m.jpg,TRAIN,EXCLUDE
46,3676_PhilHartman_46_m.jpg,VAL,EXCLUDE
36,7179_JohnGarfield_36_m.jpg,TRAIN,EXCLUDE
43,5852_HerbertLom_43_m.jpg,TRAIN,EXCLUDE
40,7217_JosephCotten_40_m.jpg,TRAIN,EXCLUDE
39,10879_TippiHedren_39_f.jpg,TRAIN,LABELED
48,6933_BorisKarloff_48_m.jpg,TRAIN,EXCLUDE
60,15494_JeanetteMacDonald_60_f.jpg,TRAIN,EXCLUDE
23,13013_GeraldineChaplin_23_f.jpg,TRAIN,EXCLUDE
40,7611_TellySavalas_40_m.jpg,TRAIN,EXCLUDE
29,15711_MargaretNolan_29_f.jpg,TRAIN,EXCLUDE
33,11789_ValerieHarper_33_f.jpg,TRAIN,EXCLUDE
42,1545_Bono_42_m.jpg,TRAIN,EXCLUDE
43,10620_LindaEvans_43_f.jpg,TRAIN,EXCLUDE
63,7845_AnthonyQuayle_63_m.jpg,TRAIN,EXCLUDE
35,15679_KathrynGrayson_35_f.jpg,TRAIN,EXCLUDE
60,10887_TippiHedren_60_f.jpg,TEST,EXCLUDE
45,6929_BorisKarloff_45_m.jpg,TRAIN,EXCLUDE
27,13091_GretaGarbo_27_f.jpg,TRAIN,EXCLUDE
67,10265_LivUllmann_67_f.jpg,TRAIN,EXCLUDE
35,16045_MorganFreeman _35_m.jpg,TRAIN,EXCLUDE
81,596_QueenElizabet_81_f.jpg,VAL,EXCLUDE
41,6628_MelFerrer_41_m.jpg,TEST,EXCLUDE
40,3790_SeanConnery_40_m.jpg,TRAIN,EXCLUDE
28,13851_AnneBancroft_28_f.jpg,TRAIN,EXCLUDE
42,3384_JohnLithgow_42_m.jpg,TRAIN,EXCLUDE
51,15355_ErinGray_51_f.jpg,TRAIN,EXCLUDE
90,16235_NelsonMandela_90_m.jpg,TEST,EXCLUDE
29,8661_JohnCassavetes_29_m.jpg,TRAIN,EXCLUDE
65,9489_MaximilianShell_65_m.jpg,TRAIN,LABELED
54,5860_HerbertLom_54_m.jpg,TRAIN,EXCLUDE
48,13124_JaneRussell_48_f.jpg,TRAIN,EXCLUDE
66,10454_BetteMidler_66_f.jpg,TRAIN,EXCLUDE
29,14502_SusanHayward_29_f.jpg,TEST,EXCLUDE
46,14954_AmandaBlake_46_f.jpg,VAL,EXCLUDE
43,5186_CharlesGrodin_43_m.jpg,TRAIN,EXCLUDE
34,11632_MaureenOHara_34_f.jpg,TRAIN,EXCLUDE
38,2397_BillMurray_38_m.jpg,TRAIN,EXCLUDE
35,8382_SpencerTracy_35_m.jpg,TRAIN,EXCLUDE
51,15878_StВphaneAudran_51_f.jpg,VAL,EXCLUDE
15,7098_GladysCooper_15_m.jpg,VAL,EXCLUDE
28,12396_UrsulaAndress_28_f.jpg,TRAIN,EXCLUDE
28,10142_JoanCusack_28_f.jpg,TRAIN,EXCLUDE
65,14467_PeggyAshcroft_65_f.jpg,TRAIN,EXCLUDE
62,8134_LeslieNielsen_62_m.jpg,TRAIN,EXCLUDE
36,9391_SteveMcQueen_36_m.jpg,TRAIN,EXCLUDE
27,10645_LuiseRainer_27_f.jpg,TRAIN,LABELED
38,11254_ShirleyJones_38_f.jpg,TRAIN,EXCLUDE
37,10011_GoldieHawn_37_f.jpg,TRAIN,EXCLUDE
41,7952_GilbertRoland_41_m.jpg,TRAIN,EXCLUDE
30,6778_RowanAtkinson_30_m.jpg,TRAIN,EXCLUDE
44,7484_PeterMarkRichman_44_m.jpg,TRAIN,EXCLUDE
68,7331_LinoVentura_68_m.jpg,TEST,EXCLUDE
59,3398_JohnLithgow_59_m.jpg,TRAIN,EXCLUDE
84,16348_Dee_84_f.jpg,VAL,EXCLUDE
63,13741_PatriciaNeal_63_f.jpg,TRAIN,EXCLUDE
78,13543_HelenHayes_78_f.jpg,TRAIN,EXCLUDE
58,15689_KathrynGrayson_58_f.jpg,TRAIN,EXCLUDE
43,14226_IngridBergman_43_f.jpg,TRAIN,EXCLUDE
64,3962_BrianDennehy_64_m.jpg,TRAIN,LABELED
36,8219_RandolphScott_36_m.jpg,TEST,EXCLUDE
81,4117_DickVanDyke_81_m.jpg,TEST,EXCLUDE
40,14964_AmandaBlake_40_f.jpg,TRAIN,EXCLUDE
75,4079_ClintWalker_75_m.jpg,TRAIN,EXCLUDE
19,1414_ErnestHemingway_19_m.jpg,TRAIN,EXCLUDE
55,8968_FredMacMurray_55_m.jpg,VAL,EXCLUDE
41,10593_KimBasinger_41_f.jpg,TRAIN,EXCLUDE
50,8444_WalterPidgeon_50_m.jpg,TEST,EXCLUDE
39,5237_DavidMcCallum_39_m.jpg,TRAIN,EXCLUDE
50,6311_FernandoRey_50_m.jpg,TRAIN,EXCLUDE
32,14150_VivienLeigh_32_f.jpg,TRAIN,EXCLUDE
34,4790_PierceBrosnan_34_m.jpg,TRAIN,EXCLUDE
52,3534_MartinSheen_52_m.jpg,TRAIN,EXCLUDE
63,14019_GreerGarson_63_f.jpg,TRAIN,EXCLUDE
56,3223_EliWallach_56_m.jpg,TEST,EXCLUDE
34,4057_ClintWalker_34_m.jpg,TRAIN,EXCLUDE
22,10859_SusanGeorge_22_f.jpg,TRAIN,EXCLUDE
42,9611_KostasXatzixristos_42_m.jpg,TRAIN,EXCLUDE
30,1036_EdwardTeller_30_m.jpg,TRAIN,LABELED
43,8991_GeorgeCScott_43_m.jpg,TRAIN,EXCLUDE
25,4305_MichaelPalin_25_m.jpg,TRAIN,EXCLUDE
34,9165_PeterSellers_34_m.jpg,TRAIN,EXCLUDE
43,9293_BurtLancaster_43_m.jpg,TRAIN,EXCLUDE
70,6096_CaryGrant_70_m.jpg,TRAIN,EXCLUDE
95,14917_KatharineHepburn_95_f.jpg,TEST,EXCLUDE
43,6590_LexBarker_43_m.jpg,TEST,EXCLUDE
57,9090_LawrenceTierney_57_m.jpg,TRAIN,EXCLUDE
69,7200_JohnWayne_69_m.jpg,TRAIN,EXCLUDE
25,3293_JackColeman_25_m.jpg,TRAIN,EXCLUDE
68,1861_TomJones_68_m.jpg,VAL,EXCLUDE
20,765_WEBDuBois_20_m.jpg,VAL,EXCLUDE
28,8536_CharlieChaplin_28_m.jpg,TRAIN,EXCLUDE
27,947_Gaddafi_27_m.jpg,TRAIN,EXCLUDE
77,16196_BillCosby_77_m.jpg,TEST,EXCLUDE
83,13384_CelesteHolm_83_f.jpg,TEST,EXCLUDE
55,7698_UgoTognazzi_55_m.jpg,TRAIN,EXCLUDE
58,528_angelamerkel_58_f.jpg,TRAIN,EXCLUDE
40,3169_DerekJacobi_40_m.jpg,TRAIN,EXCLUDE
52,11580_LindsayWagner_52_f.jpg,TRAIN,EXCLUDE
63,3276_IanMcKellen_63_m.jpg,TRAIN,EXCLUDE
41,8603_DavidCarradine_41_m.jpg,TRAIN,EXCLUDE
69,351_Onasis_69_m.jpg,VAL,EXCLUDE
38,10836_RaquelWelch_38_f.jpg,TRAIN,EXCLUDE
15,16293_Carroll_15_f.jpg,TEST,EXCLUDE
42,14108_RomySchneider_42_f.jpg,TRAIN,EXCLUDE
47,16116_SamuelJacksonn_47_m.jpg,TEST,EXCLUDE
67,141_PaulmcCartney_67_m.jpg,TRAIN,EXCLUDE
61,7773_AlbertoSordi_61_m.jpg,TRAIN,EXCLUDE
66,6829_StevenSpielberg_66_m.jpg,TRAIN,EXCLUDE
50,1294_MarieCurie_50_f.jpg,TRAIN,EXCLUDE
70,2343_AbeVigoda_70_m.jpg,TEST,EXCLUDE
33,6300_FernandoRey_33_m.jpg,VAL,EXCLUDE
70,1386_OdysseasElytis_70_m.jpg,VAL,EXCLUDE
48,2929_ScottGlenn_48_m.jpg,TRAIN,EXCLUDE
58,2627_JamesWoods_58_m.jpg,TRAIN,EXCLUDE
17,15520_JulieBishop_17_f.jpg,TRAIN,EXCLUDE
53,5750_TommyLeeJones_53_m.jpg,TRAIN,EXCLUDE
35,10906_Arletty_35_f.jpg,TRAIN,EXCLUDE
51,6251_DirkBogarde_51_m.jpg,TRAIN,EXCLUDE
75,3475_LeslieCaron_75_m.jpg,VAL,EXCLUDE
37,10878_TippiHedren_37_f.jpg,TRAIN,EXCLUDE
16,4015_CharlieSheen_16_m.jpg,TEST,EXCLUDE
47,16089_DannyGlover_47_m.jpg,TRAIN,EXCLUDE
34,7375_LyleTalbot_34_m.jpg,VAL,EXCLUDE
22,13060_GraceKelly_22_f.jpg,TRAIN,EXCLUDE
